"","V1","V2","V3","V4","V5"
"33",0.151073869251613,0.187169526380604,0.170948795724678,0.152066952138577,0.253132299544661
"34",0.0157314130366028,0.0148965858210852,0.0190420077674389,0.212504886084134,0.0919733514650976
"35",0.844574220881827,0.709180851555361,0.627627430436908,0.218440951079992,0.241242609536652
"36",0.8289996705778,0.867750648568088,0.876044390740766,0.95694683409296,0.840515115485762
"37",0.415061748864936,0.658773353577642,0.688174825214512,0.933678544507294,0.780854556272126
"38",0.372157143010159,0.462108565939358,0.519640049742976,0.301442669247587,0.404206920517373
"39",0.980488741513232,0.989259761983758,0.908187306233708,0.484517110793162,0.804618426516711
"40",0.433750535884962,0.422274088458853,0.389337406311598,0.927706233162071,0.0190454340908778
"41",0.291215258572457,0.820501351902684,0.42846817661537,0.760454861595217,0.223480265367569
"42",0.487632720185637,0.540281116657569,0.72896318283938,0.479641202477391,0.87573324288615
"43",0.535162859395726,0.741615449174112,0.431150833010495,0.500345427155984,0.578003283851172
"44",0.154317259894356,0.16232402714924,0.0516416285243367,0.223955073472947,0.104766852594555
"45",0.11979179419187,0.0962880234535431,0.165167155095778,0.622685337012471,0.43470987393897
"46",0.515290904258586,0.612621611015833,0.545017930420223,0.0953065489759662,0.134886146487376
"47",0.845747194721799,0.979745830564185,0.850527196444275,0.470068036268005,0.495817099659995
"48",0.221908245802865,0.3059776837067,0.220598361139538,0.975274723755974,0.418461354600807
"49",0.135325118684608,0.165952334192968,0.0983658940683877,0.214737537870919,0.0184596714518557
"50",0.424535486456559,0.325771167236366,0.104061706295246,0.218845182141728,0.0970156253060181
"51",0.34454741440442,0.694450897473394,0.661040080251185,0.332782800575397,0.656510548300143
"52",0.166357378290037,0.100295314437911,0.193393843193731,0.0084268224425874,0.9276143785683
"53",0.0136749944115679,0.00318258997605524,0.0258339241739123,0.0970337085047262,0.550438568848586
"54",0.342000832318426,0.609455522708281,0.669836492514275,0.306035249582763,0.536149886729783
"55",0.961373619912746,0.827904583852712,0.857679615636964,0.616310845085087,0.938409483022464
"56",0.151164652951826,0.170418196412455,0.186404570627527,0.739629784330872,0.629103745081376
"57",0.455923732412497,0.41864654207982,0.559621667813682,0.126469601910905,0.445223332150103
"58",0.792150107384756,0.897281652145115,0.948586117537067,0.442184913860484,0.16567949909887
"59",0.637106447377096,0.335552589952961,0.33441110097845,0.903327906361244,0.951731638786339
"60",0.338322161151086,0.237655804324215,0.465762502803045,0.255275269525982,0.450461780741762
"61",0.459668011177106,0.484910480588181,0.7090889674703,0.372543634850356,0.867596766256486
"62",0.139428457153979,0.158672925190433,0.0288777523087639,0.392122058905266,0.210746348966447
"63",0.704785254214036,0.595193074167223,0.733423411862454,0.222903932212342,0.4821625200215
"64",0.406000275728852,0.944021363974015,0.541467608429682,0.768128294032823,0.776726443529772
"65",0.711474708639037,0.817335487493881,0.695252693885951,0.462187986252334,0.443926388357985
"66",0.275420270982298,0.604443405724864,0.704050975327517,0.298013677640026,0.327220169227974
"67",0.816573505018957,0.403562530198978,0.326078875196136,0.077646016089341,0.949852704818188
"68",0.00918438384485103,0.00290862148200084,0.00286777082213174,0.0527598068892083,0.674947908723563
"69",0.293741152711502,0.268849961391765,0.371333595812998,0.154149229340833,0.0557451950165594
"70",0.480911784402827,0.515068502960237,0.530084415924747,0.363514713547584,0.503934667774276
"71",0.400589889038018,0.357262776465881,0.624242963078799,0.302325533097895,0.229416801254235
"72",0.021148789131873,0.162059162921604,0.097158547796173,0.524461665702131,0.236076776290233
"73",0.103756601624024,0.269674088590331,0.343186676355255,0.235801680528782,0.364526941077233
"74",0.382496868228273,0.302832853937784,0.317940914393461,0.169156144269096,0.0946769748879759
"75",0.0337861165636952,0.0898728958923394,0.177665245279423,0.709727546368691,0.916656182590536
"76",0.69388664982793,0.23257811107863,0.16494328788789,0.0201477873166962,0.0731204988592842
"77",0.966001827052866,0.89549195652123,0.672278545713189,0.514238356660499,0.547373991606278
"78",0.0693379287304178,0.4982414951948,0.925493937564291,0.723991004531858,0.864400315430269
"79",0.368780486589131,0.519734913812928,0.0364468595276622,0.0998608311329719,0.303158275804144
"80",0.309233636702449,0.513682606512775,0.828032816150453,0.476550019346029,0.253924667121178
"81",0.662892093013126,0.349421844252416,0.485225460977414,0.516299634219716,0.184922705972296
"82",0.574251152839605,0.916428665680174,0.700664317042103,0.712258424100249,0.97971289920033
"83",0.202924011638839,0.0452261265359322,0.0926289650091658,0.378556187150734,0.399212144008343
"84",0.767643645781779,0.333539579534752,0.598503875497855,0.172724337611534,0.265132536938805
"85",0.131045978608988,0.0177042204394955,0.180994254044535,0.15182182370811,0.501065997947282
"86",0.78771810950253,0.957653323675996,0.959830642336638,0.769566032940084,0.0147106959442675
"87",0.615922956534187,0.734338066225377,0.800165777689668,0.215860220702069,0.117278011518539
"88",0.330800760260997,0.154343776705106,0.458753593583341,0.921524103793731,0.836538565055556
"89",0.867802169304483,0.790569852379971,0.782529078529695,0.175479053189945,0.232793847998834
"90",0.740126971537386,0.256678619221798,0.565048476418316,0.651295614038261,0.879542229649683
"91",0.37596823991987,0.817305558059334,0.333781913724643,0.380168755742642,0.158809357165731
"92",0.803255154367863,0.854034638855145,0.586806785606734,0.452615074280016,0.67196218235272
"93",0.545654126180804,0.536601791512019,0.605137498840737,0.936518312010332,0.65164840489316
"94",0.870054581040634,0.875790245370029,0.987105624352968,0.203124054412906,0.228121311419813
"95",0.489884656598973,0.383265731117808,0.85080539953571,0.831617488647716,0.330220880730625
"96",0.0292048682769408,0.0107943125343983,0.0768405518428575,0.771011810181351,0.0784515127756968
"97",0.0390914397390626,0.206593770285962,0.0185495590847251,0.13239040548193,0.0596367205820936
"98",0.537744647153762,0.589146165825563,0.441449913074316,0.191052772724082,0.434382915308266
"99",0.227760445316225,0.765179344894124,0.89085695808716,0.722461898246377,0.379628074620711
"100",0.326652906718892,0.389496083109258,0.283994318641738,0.921547570750087,0.148060508117836
"101",0.957148577679295,0.987553860231656,0.921125809007633,0.911374488260976,0.905171666496363
"102",0.636763186865398,0.621471141267428,0.91629395667736,0.443390230322497,0.499646431412058
"103",0.873480393177645,0.76253781890505,0.845871293524,0.736578940884976,0.544403982720808
"104",0.739507542776675,0.242525096426337,0.525869299641018,0.51603969847443,0.0912581886374475
"105",0.139978065354232,0.0990406394314118,0.226461854311435,0.200607642534918,0.851274286581211
"106",0.0380640352072329,0.116130843012701,0.485315503571105,0.0393820304269935,0.0158406513839248
"107",0.468455007152157,0.426668203925442,0.479246453947892,0.425146874935528,0.672454928508264
"108",0.449964063829911,0.247508184952682,0.0841970191695748,0.105611397082779,0.672179730922683
"109",0.83531252164003,0.965869642857446,0.901493985356483,0.466281642290529,0.490649539814143
"110",0.323955579833621,0.756305580394437,0.190164587417182,0.573900090754916,0.121655294656316
"111",0.777981647126999,0.821357684004396,0.905755801643174,0.348788544596917,0.634559716753219
"112",0.800446553120735,0.634437776810847,0.76237065505728,0.729525811935969,0.773569784922907
"113",0.0970569434730112,0.0680385649031129,0.0743907495580322,0.0886961147859094,0.199190485424433
"114",0.106985198430189,0.115916574252232,0.0235753224760629,0.0697177629109106,0.0938741403642693
"115",0.35066346950221,0.135729374036116,0.28642158891559,0.3901655788917,0.584892517901086
"116",0.501184374310754,0.415856221269908,0.464159872589068,0.136449116430942,0.274018122860644
"117",0.93420890881218,0.964128996034487,0.890375994162146,0.70542002207233,0.272314712898637
"118",0.992597812161373,0.986855710695836,0.836020133497115,0.843694221546339,0.540063553251001
"119",0.757449215473052,0.469234028475658,0.900451906329598,0.718309525572543,0.146111959002711
"120",0.106804496844384,0.22636756517832,0.1293389259541,0.695877116151201,0.334485947869376
"121",0.321626584568787,0.277316932205757,0.924912449154104,0.254331602044432,0.853457872781063
"122",0.470469890063476,0.119401174654448,0.160574513464739,0.498006179415786,0.229929790178251
"123",0.963532514970518,0.987179493448525,0.984541928855637,0.12491594579509,0.874430465268962
"124",0.871665812903931,0.642697503947465,0.672985239330625,0.937330672708077,0.87948506934764
"125",0.245636707542798,0.771130378278108,0.763068620261471,0.770712404521655,0.547413844747234
"126",0.907743821535201,0.498355439175556,0.524728283200945,0.777645835138558,0.56015373619621
"127",0.432412184173979,0.46867467795846,0.533637395081679,0.841753167220549,0.768691949634917
"128",0.717186877563041,0.607011873973107,0.429329282849225,0.143047603664088,0.354050927308371
"129",0.43470642632947,0.350578356557324,0.3166740329087,0.418416294374621,0.0455620374092366
"130",0.114366737492816,0.418516888224673,0.824435860478809,0.651636400830623,0.625581609882321
"131",0.570196883697095,0.528089830403579,0.180175962929198,0.429029604266257,0.0940431239920447
"132",0.921363648915095,0.924594524390136,0.48752568891059,0.957353333741466,0.316864615862184
"133",0.33260775792673,0.632021813061163,0.68866221315102,0.772785830261944,0.543962936051666
"134",0.609803891805304,0.436692574772676,0.200995890899445,0.493592045982855,0.290516272008067
"135",0.335563818906517,0.185391107194551,0.826575795940046,0.376378310473183,0.746605320621841
"136",0.72680715444133,0.436420907222838,0.0267870719750649,0.323890650618976,0.236409671765794
"137",0.139556629179604,0.0587595878124646,0.483704418757411,0.673725455025444,0.616000205804965
"138",0.478282270953614,0.813496246607731,0.474217596000534,0.0880138178638372,0.0977526029994062
"139",0.503410553066998,0.375289339683583,0.466023171594351,0.296010391413518,0.114731088597475
"140",0.0943405301581946,0.492938855889975,0.212571228614072,0.608791356162848,0.106624402120256
"141",0.465842536184271,0.0831305921057277,0.265091214642131,0.149636778402647,0.454693752222458
"142",0.413567755364854,0.731009864841957,0.39435622372773,0.0702910165834334,0.344181886349895
"143",0.144615106887188,0.382521293540279,0.158016396814138,0.248895100852036,0.370387781457606
"144",0.800473182166744,0.364623490399909,0.338851296032036,0.173328360899615,0.315823832659027
"145",0.959463877448323,0.99735788494169,0.993657025245921,0.455653088376645,0.820912240975557
"146",0.540210615730212,0.357156173820757,0.6668712921919,0.942988584400886,0.997907451279983
"147",0.900398028885693,0.677999321795199,0.46657596531071,0.247677485307786,0.246515203224152
"148",0.739242415521591,0.621655152051394,0.362523030840068,0.91198855737155,0.597939288593936
"149",0.989675721470474,0.996362634317938,0.870363938886297,0.610911363169991,0.203423084320445
"150",0.565947286757493,0.824974370935314,0.992777208373896,0.94068773791398,0.737643308253959
"151",0.3585111406772,0.158748241041757,0.096339071989564,0.313430329370765,0.0123004350563098
"152",0.436706352959752,0.511162480157599,0.685661702049964,0.859193136097542,0.623898348202198
"153",0.533940517124379,0.394924501169724,0.18074911136655,0.0594223311395804,0.0476207403470112
"154",0.318364320221129,0.423638027995923,0.449293379564707,0.533167985191943,0.509731729874609
"155",0.795642698578835,0.26484374168363,0.332240819909963,0.306212008450943,0.605664783675485
"156",0.0304170607817224,0.0311686173958917,0.712836835001798,0.541883612686838,0.407987730773748
"157",0.515112220184144,0.176220860603532,0.0207759862858318,0.0381169514224749,0.120015641280666
"158",0.391782051936075,0.883700666686793,0.549201988641923,0.591359066644058,0.972899150178215
"159",0.088367156093936,0.245971408126609,0.223008563087815,0.221164446454367,0.88890273435831
"160",0.403874830651803,0.461415899033591,0.910912575794254,0.169005038281669,0.879313742781631
"161",0.276730475343938,0.153898720808873,0.232553578848018,0.0740786164400773,0.571813417105924
"162",0.823655228327828,0.434931112330437,0.873739863257254,0.317015513232198,0.214979087389034
"163",0.718465171072641,0.762579660794511,0.278104726448057,0.560518636399545,0.401905229500432
"164",0.582352316598538,0.951936687541863,0.934121583040557,0.835174626599055,0.482878428094409
"165",0.685200540203007,0.767404809474716,0.849959682762716,0.813159503611886,0.615299609314408
"166",0.322034637914028,0.28733538242488,0.548376881248752,0.936172087046956,0.878445329784411
"167",0.138789078033032,0.0110223501344487,0.269937400910421,0.546439938664377,0.418495682948913
"168",0.401470449383237,0.433145565047764,0.33319701786325,0.487314107535448,0.571829896358199
"169",0.0871385230152464,0.0738480603835997,0.0278452797100805,0.466083967338277,0.172157409000762
"170",0.255602624682116,0.324876467526156,0.518097736194223,0.211951310996591,0.509648110621988
"171",0.821846170207295,0.5621613120154,0.477102885907473,0.841318444219637,0.211483171014932
"172",0.22531288885471,0.423841903518046,0.488569160032629,0.0844160251373393,0.050637363549077
"173",0.405351700483491,0.45194853529898,0.271325023242894,0.428116498460602,0.531413384929917
"174",0.955369122271213,0.909591596784458,0.964310458852638,0.530713729094903,0.94468394297756
"175",0.404447866520691,0.163966813383017,0.276234856869387,0.711572959964755,0.682781458006646
"176",0.948281664264287,0.822065736170524,0.88031773356035,0.315394866543648,0.318701763898004
"177",0.0974985813252294,0.00929074156164177,0.025226331496622,0.435450816318399,0.472071907579436
"178",0.102332412540056,0.15859592961926,0.359324962469038,0.060957428316001,0.0534802122817762
"179",0.436738260909727,0.484174890951784,0.423386216654329,0.193735891475187,0.419773143065866
"180",0.360577865309088,0.459085252311939,0.453177983530542,0.194624747455563,0.6989349008
"181",0.724452364319765,0.322834469184711,0.648342541082218,0.394847212909285,0.0630125230437465
"182",0.0541361736841642,0.101869246920475,0.0854502479710579,0.468629846707479,0.639940662166468
"183",0.141083165186856,0.537474599273526,0.0299157590719488,0.996249281508839,0.0346205057283603
"184",0.903833962516597,0.958899672785141,0.956545102173043,0.888748687611446,0.521793503551186
"185",0.396313029261871,0.616097098469878,0.571854359492617,0.738844071408494,0.752617065643379
"186",0.745753695248595,0.884194647005311,0.704709244011103,0.942702637331844,0.229909341028388
"187",0.264514483900298,0.249454637296376,0.571982574140787,0.613228870561852,0.0870103237687994
"188",0.66420421483089,0.814535853137782,0.503263292795673,0.0961052838293575,0.159430704765098
"189",0.949208673454934,0.70583570921915,0.915792905035062,0.782962297400988,0.265719570066015
"190",0.305137996995423,0.463939797143976,0.451234239713454,0.643010643441926,0.813565307022038
"191",0.835812069968715,0.199596083697151,0.516813512259127,0.505263540498981,0.128232768720846
"192",0.195380286376722,0.32906512569231,0.453232375217598,0.339968543704675,0.796389033339666
"193",0.581067452018138,0.538850742245063,0.722714114932334,0.61180393647726,0.987370680605598
"194",0.49920214006105,0.679262685818728,0.585750334203564,0.779659912053549,0.437475261833639
"195",0.871520427889316,0.668985984491686,0.632339995483407,0.369789302666325,0.924900648405657
"196",0.847020174480724,0.472137650129725,0.566794582926266,0.473680286291744,0.846798843973745
"197",0.700244083874474,0.890834288642964,0.520147010828304,0.404099668673716,0.31150712260561
"198",0.425382810552286,0.497356894338345,0.740276274066845,0.712195646931742,0.643568903166765
"199",0.425311200561235,0.0956542898174106,0.289470529419938,0.95511070079421,0.14066754120363
"200",0.674032771075401,0.191941941199709,0.3775478058287,0.431262027341639,0.995589064343489
"201",0.487979725088099,0.965421996573339,0.356721362529114,0.833631478318755,0.651077001343111
"202",0.901465325948723,0.974946489702263,0.775711171706037,0.844434203355633,0.52004808094933
"203",0.782470777751425,0.0995117325637216,0.803231374161342,0.98714465480567,0.479252025878127
"204",0.665171724725825,0.762969221946788,0.437663873516962,0.0896260734126381,0.589505540661689
"205",0.351435991427367,0.0764353144383118,0.259311461176716,0.149140868945056,0.243693412245501
"206",0.193766604453352,0.11677996921206,0.664513411698344,0.994002126216648,0.966252339399363
"207",0.797658272760196,0.093996093834456,0.176504545009041,0.720499618739252,0.855872281881211
"208",0.982327820929201,0.99913808769765,0.999315539689123,0.983887426786786,0.936927534741179
"209",0.187807918920175,0.408493045248099,0.2355975345316,0.196838964257512,0.623642638512614
"210",0.129819714260099,0.294398452028672,0.34818958008975,0.184789107462157,0.336268110808323
"211",0.752212549894217,0.578117079831123,0.910182568406437,0.687403975618617,0.468141448530331
"212",0.564639582177035,0.849304321953635,0.519126840424415,0.71588474206532,0.626026361256099
"213",0.407841982110195,0.461305627379978,0.729632158338189,0.894202355144273,0.0612157562676538
"214",0.646489081263641,0.45190268799782,0.425878243772359,0.742302449698645,0.989407581323507
"215",0.546052395112488,0.451977698313057,0.316817250953329,0.0139894158150998,0.275710001913824
"216",0.736151200265681,0.830025152112195,0.816132129324001,0.474884338889688,0.17824523271337
"217",0.36671651402426,0.723348558544567,0.761457469623309,0.959502955273583,0.865749357084263
"218",0.357430663908653,0.794648008507226,0.791165719546408,0.0891558372592396,0.457979333345462
"219",0.67738480432978,0.579508454812655,0.723270048209242,0.0880588949198074,0.574312726111584
"220",0.112062325007044,0.438729255660527,0.978132113770829,0.740480286280281,0.22489409644907
"221",0.0503094978476106,0.746371278691603,0.839916457561827,0.869598324171423,0.934122227383435
"222",0.721066211459705,0.861111816552998,0.926619743873904,0.580861155450927,0.681464053677884
"223",0.0688270371401784,0.178801298448329,0.29331314270211,0.935903154769831,0.810755589842738
"224",0.732118342472466,0.240788845070614,0.0918824243957348,0.542270488097571,0.53433338602789
"225",0.787941556605308,0.967123398492361,0.958876919815859,0.621687667398261,0.891535307628651
"226",0.146229444296655,0.0292386494483774,0.0206272776498446,0.681232141708629,0.635821390002841
"227",0.450544736909557,0.897125412474378,0.710035901816661,0.0462284870672631,0.567288659536151
"228",0.257090637312731,0.505209720470219,0.57121249409003,0.985552858052067,0.505365179416383
"229",0.221435902276696,0.337315388612974,0.111359647305952,0.225313468474625,0.233120067407007
"230",0.588332829044691,0.797440153465612,0.719429175102215,0.08484585611224,0.715624218777742
"231",0.0520910662777944,0.928433148711567,0.977033914449272,0.880752869090536,0.03660449257362
"232",0.074616518106637,0.0332311338135315,0.622446881633081,0.709438098183713,0.711180876348971
"233",0.512130874831152,0.180651848813248,0.0355314564728977,0.132184687130554,0.0148035746937185
"234",0.763534892016437,0.83052099181576,0.733544894812174,0.652694130715328,0.296813476406566
"235",0.465512738254758,0.0287644204155484,0.61146093008549,0.953092025182508,0.66742250075686
"236",0.680967270024395,0.634691827093131,0.0860643726075225,0.0448534945680825,0.105979714461471
"237",0.676353894709401,0.884321299979914,0.793226186905605,0.185439707158758,0.777245231442986
"238",0.590370563595184,0.438916256371542,0.712641787160724,0.935902693825778,0.959441494448264
"239",0.231193076816769,0.554354068169391,0.608884925390821,0.588076830498634,0.394509348717961
"240",0.308722842985262,0.690027460630489,0.25199202374472,0.582318366946237,0.0106951388992915
"241",0.22762222499591,0.900562727373337,0.949206879107021,0.547654521134355,0.938055536440464
"242",0.992791514811361,0.536177277914879,0.447377337580942,0.947212102819054,0.75233948303928
"243",0.876380461476372,0.561811070796155,0.581233437570704,0.577450275316165,0.21350604304022
"244",0.285963170084578,0.750569282359074,0.853464492199197,0.980377168372211,0.400673578476555
"245",0.578552793849934,0.692775670393617,0.683490317951458,0.675411829173186,0.367650072042547
"246",0.327291025852246,0.286497856234084,0.552572488007453,0.343482782951979,0.18336501257505
"247",0.127704718663844,0.527290656285943,0.215617231523484,0.225374401553462,0.189044355945224
"248",0.463428885972094,0.851468679905127,0.889723320719841,0.850309310378569,0.580387541936515
"249",0.288273396285036,0.332103691678104,0.156738679079939,0.913705615474081,0.615440501660118
"250",0.576874853640671,0.119018458443829,0.209805067985975,0.0112743402109674,0.07929230159544
"251",0.19067764677276,0.268319270200359,0.322143188582509,0.871399265200131,0.744434029441824
"252",0.13526503168702,0.320215676720678,0.111995022256427,0.803459827047015,0.977982135014442
"253",0.333489042489004,0.893623309626842,0.505504714278511,0.0542966094472798,0.554207123026529
"254",0.307071149566576,0.239987651486944,0.34856520698228,0.814040781419354,0.459284338235943
"255",0.877323432835347,0.915541795851045,0.680696700563076,0.322436763321396,0.135901334261359
"256",0.703822439190387,0.418653931574862,0.363511638442896,0.508941588407462,0.536877726214663
"257",0.68739416493206,0.764676434811082,0.727686061466324,0.156721136161226,0.023415114631373
"258",0.0182720268333837,0.507149905826198,0.975671307589471,0.0387537432864205,0.346376228702132
"259",0.824118771761934,0.0298252955335749,0.0525085338942268,0.924780489085342,0.442712468200229
"260",0.265749230053247,0.753303854504693,0.0142040822865283,0.996940314033666,0.275552692291506
"261",0.864485614050123,0.681005523351844,0.644742728049171,0.490767234433826,0.708488953007075
"262",0.647356347454128,0.967871081369598,0.838365519433055,0.656582825969742,0.490673108721551
"263",0.143298256615856,0.729978388562733,0.650408797201744,0.902891807661786,0.368493230992364
"264",0.291028434346938,0.268539297204285,0.292498418373514,0.326707836699561,0.268803145434953
"265",0.00562437270761302,0.00375746499813477,0.23545681627394,0.099325909428389,0.134094805399484
"266",0.884601850109807,0.831931195476497,0.238177491591077,0.338848702909038,0.708861196467965
"267",0.101726209033128,0.126173506353088,0.148473351569118,0.801806638567685,0.463096256205317
"268",0.643785976385485,0.251500060045378,0.464369411099632,0.147083559889542,0.556136615106192
"269",0.806347182910726,0.735556459014031,0.779322557148903,0.679106473924135,0.965042253990787
"270",0.666790333957145,0.643323516737925,0.431667678907384,0.922994580017374,0.443019968380766
"271",0.754929031544804,0.848117035499351,0.988475329893148,0.36585775776313,0.0217367080490698
"272",0.552955781855497,0.4709043363511,0.719192933863249,0.965827747527,0.900182025184775
"273",0.501039949436256,0.648751948961603,0.582255128531453,0.692700455734522,0.2060442946713
"274",0.195025184404423,0.361829537572175,0.327481980782948,0.337394155341435,0.172527947763146
"275",0.90217559915536,0.904230077911937,0.80393302145009,0.0814515968669426,0.410020340060358
"276",0.869563433590808,0.991086247200923,0.986811191384321,0.989923673213032,0.978968155635045
"277",0.280041681617954,0.768604430629694,0.766154075147794,0.727035665145581,0.666027612392888
"278",0.340277896815095,0.235231150386471,0.584704853996773,0.240173033960884,0.276179415606263
"279",0.344109560544802,0.728597035852853,0.819575581942372,0.984364495948171,0.709584576383887
"280",0.201814822972285,0.455263362041404,0.561997892252361,0.853225770121281,0.397960785419683
"281",0.630474399625595,0.96358402983079,0.939200188574778,0.395309937450237,0.13865505939284
"282",0.648275782592305,0.850639670261691,0.576537200754924,0.973472763285899,0.620225421510945
"283",0.421424925669174,0.149130121649434,0.410042867027791,0.31139953858918,0.872041254103824
"284",0.714464647313711,0.958827336226372,0.854748693027965,0.719718715288933,0.8983664605718
"285",0.773663238879401,0.420220876180501,0.839595069427487,0.920271395945893,0.768775812968768
"286",0.784584151767478,0.572913643600474,0.925812414524513,0.515320781650912,0.57923346255593
"287",0.597859642044579,0.0605951176607455,0.867796157779537,0.940820693538601,0.430173162678167
"288",0.465817116140242,0.259473076370071,0.00383170320506858,9.35237414397691e-05,0.113177836440134
"289",0.546764795328685,0.39682141370484,0.264433485680114,0.56203110573957,0.713770841944012
"290",0.29938041230303,0.840477984414047,0.926704193478148,0.248435927370907,0.917062490032058
"291",0.0229163403995418,0.114369426967731,0.0465812784189829,0.484618783313517,0.538668578274873
"292",0.0729783042934822,0.0607445672664206,0.282827124151459,0.0851439151752388,0.135469573145663
"293",0.730515680715337,0.710414825202318,0.2282480317336,0.110483198136073,0.448709011278524
"294",0.546458010849932,0.219705282089297,0.642996444274729,0.712668195240585,0.10383955599364
"295",0.0559872342360768,0.052311173693584,0.0508820047530497,0.100043717086081,0.444149305683268
"296",0.567254717122006,0.757319865060074,0.179132464605456,0.36266750422713,0.0876494833877166
"297",0.0549839772063762,0.917424579523654,0.78547090097535,0.443596588283919,0.0751497105780797
"298",0.0775633464787789,0.291307382979245,0.117343226999499,0.0973383921374132,0.0139885898982849
"299",0.106958663709757,0.199359301703855,0.482015001608314,0.733936268028129,0.709905097408194
"300",0.407364464180804,0.799496136411313,0.583813316326076,0.850683887106152,0.37768176927477
"301",0.684533301825637,0.853500998424089,0.710563478348977,0.442891785672174,0.539722541667351
"302",0.030923227408314,0.044467730396419,0.336310044193311,0.802434853743614,0.214794543918164
"303",0.663242677053319,0.0185326751995005,0.0142121142662214,0.159835593391205,0.0175700387213185
"304",0.0927065262225069,0.490030119961971,0.312241935645473,0.793540405660217,0.288318836489377
"305",0.115862266256822,0.185907452150716,0.183806304620572,0.2077633821351,0.00315624927732535
"306",0.852080425588347,0.708948939977408,0.76287868050253,0.295207666037293,0.418771296460974
"307",0.624953451055151,0.767122952260581,0.760417842843264,0.222068609582406,0.369770370077765
"308",0.696663390593114,0.690333076936407,0.83256538576958,0.955747080112822,0.461290680729015
"309",0.436143703090375,0.30977189549218,0.335730010145647,0.980875870205363,0.849619128411559
"310",0.404028901827742,0.669995909484451,0.907163799814519,0.819474791185636,0.723191899377017
"311",0.0103725046582626,0.434647476665372,0.456389269174388,0.904710579566429,0.661749404089972
"312",0.44765216673189,0.485113088637072,0.116069439736812,0.362216025589923,0.299462760873878
"313",0.584888590258567,0.907980628245034,0.979305477555102,0.92586569352807,0.689478957372013
"314",0.448580631103613,0.777344215842431,0.897484931030336,0.0963474142397725,0.0454361501299691
"315",0.690420415160627,0.873803007199805,0.84078667318437,0.939618183928449,0.94984022243231
"316",0.90112312341574,0.981590137819858,0.769355486146573,0.603914075399098,0.971259250961075
"317",0.0974875351811545,0.711323534419377,0.491232686663144,0.542442919135815,0.134054299330709
"318",0.930688911637507,0.290751677728733,0.578563750751263,0.698149715963689,0.807773537230185
"319",0.725773517658715,0.643007547253805,0.624420091493761,0.498325391333645,0.223584575082634
"320",0.619222049666814,0.825212636799017,0.931759119140658,0.892889514351635,0.206615627811095
"321",0.387723046099331,0.589935530934376,0.446937693884634,0.0650030954004793,0.1299720758021
